business_id,type,checkins
D8WUuQ1cKKY9oWop9QhQGA,checkin,19
nBklbtxxRT1kBFW_0XUFxQ,checkin,3
jt5lOq4Ab33j4LdfjrK42Q,checkin,11
nO4RO__VwwSN4gehjGdRDQ,checkin,14
H27egCbna1FH8X8HFpLD_A,checkin,3
I2qqSBe5sWwE9pkC6PgmqA,checkin,56
rEpubmz577MOhpDmWPH1uw,checkin,23
CnsdO-1gBlFaA7s-OexmyA,checkin,5
ysb8Ew0j3mta6c0xUxBM5g,checkin,4
Fxwvp0igvTu6ZI4w-eNkwg,checkin,22
ufyh6h4GsR-RYY2lC_Iz7w,checkin,13
mKJkfihv5r68qn6Pkpk07g,checkin,13
9VtaTbTKVK9sQVy4j2RO-w,checkin,41
PFAOxw4Gl8gm7PGWvohCWg,checkin,30
U12GISjtUQ7j9KMJ0nfnDQ,checkin,24
5z1TluGqhwVYrN7ZZPDW6g,checkin,20
xO09rJXkqonSRzUzcwjoFQ,checkin,176
xXxJ7b_WUy0LBLIEM7614w,checkin,55
xkrhaKM1YtiLEcorBI5zcQ,checkin,8
qm6yyQUe8Ln29NzDfWqxVA,checkin,5
EZrCQtZxiEo1kkAYt2EQqw,checkin,16
HPcrrz8uipPQyK-5zd6w9Q,checkin,10
sPvUuYAF2a1LnYaw8iCm9A,checkin,22
cbLaFQJOfzDy_TxMkPee9Q,checkin,13
P_Ks4SYvo_m4pHlPE8rOUQ,checkin,58
W-2Tuk4uWYm5BsdlWju8wg,checkin,36
Gz2bNUss7Y_dyy_lRtVGEw,checkin,4
c-Pa13Lq1eB0VwLVoyJ7lg,checkin,16
qTEO4gcno1KvKNduCfbNQQ,checkin,17
braCb_hHbrQ3BR0xG3yz6g,checkin,4
vtJAnB4gBgTJKv3mOnOF_w,checkin,14
qJTHaHFKQIKXKX3I17Nw9w,checkin,23
X52stQurJ042wHifv9ZwRA,checkin,24
JkF2CPy63ivoK1FUqprQ7w,checkin,13
Qwfe2wL_lB7ZRvk13a9Zug,checkin,26
OkV0BMQxRRYJ5t5sbeU93A,checkin,87
bO-c5esKLiVXgMCVTX6QZA,checkin,4
sJtGRBWYUj013nkFA4Hrdg,checkin,88
_2uA9B6jgtrQFaY0FIEwhQ,checkin,79
09wyHe0c2h2O2EvHOyhVcQ,checkin,13
uOBZaacwzRWwdWPDuns2aQ,checkin,50
tIdp3z6FcVfYfpnj_No7dA,checkin,47
sFbAWz8Y8o1h1G3KcNHjCA,checkin,17
maR-e-UJ1Wox1wtzkX3Y7Q,checkin,21
9suOKiqdG9WXJsf6hI9z_g,checkin,42
KNh_W0eOkpyrVRaIkH-gGQ,checkin,27
qYuSoVBS_1i_btLzFefDeg,checkin,17
5vLVIomtminS_q8itJquEQ,checkin,15
MrEABR3VfV0jDm_6oOfvXQ,checkin,4
CnuxQ4_7j9MKyQiO5YWsFA,checkin,5
H-BR4k_nutoxd78HdQ9xRA,checkin,7
HlvPa_iypwt5RwUHl-Dz3g,checkin,3
P9CrDriQlXgGqmOpUjLrOw,checkin,3
ZOQAQe2n3lAihLLsTmS1aQ,checkin,30
2VuPoaFPktvtAqTX_Fzc-A,checkin,33
jyF0rwmQEIdDWVtP5vlf3w,checkin,66
Z2ks3quiwbkMDY1sVDW9OQ,checkin,4
mAdtkJLHIVjbDnZlc5aQYg,checkin,188
iUTjkl0PGu5PVCPqKaLc_g,checkin,75
lX3XYcMWoRlHjrmkoGNefQ,checkin,41
ji0VxQpFQvzzYMy9fY5fvw,checkin,17
friprEn-aT_WmhmIF3pGmg,checkin,66
nOkZzMBNNGRRFMD1iwPLfw,checkin,6
67od4r5JHk-zeqX4rKzVVw,checkin,9
efOhcTb4a8W0owxujAFp2A,checkin,70
ljk9LMGlc8ItupjrSKBoRg,checkin,4
FnmlFsoEp4HJyqidZRQ_-g,checkin,3
yzdBzVJ5nMflHwTH0MJzOA,checkin,71
fqFWad8GW178xzzC4A4ZEA,checkin,10
2_0P2AmSSFtPgddio0MgYA,checkin,491
3pXGiCB0Db8ALF5-kLXrmA,checkin,200
VUjsoKN5kv5TNcNDbRo-ZQ,checkin,55
BO0zz8gort7o-6KuecIv3Q,checkin,132
YzK-OxLEvxF7_8O4BElhUg,checkin,46
_Bz6YWNI5bi0gqQI4GLvqQ,checkin,218
zKGGHa7AXr4EnPvBAaum5A,checkin,25
oU38GVk3Kmw7_LOVLSqqwA,checkin,57
ZCGUnRUyD8RcOqqd1bbd4A,checkin,3
AJyJOJKVDWrcIvgAX83eAA,checkin,66
SmxYzoYDxMRMahF-PO7gHg,checkin,16
5BCW9vDG1YRFqb55XfaNow,checkin,14
DLvH3Ck9R8fO_I89maDNIA,checkin,8
LokdfAyRsvzyoL_FG8A32Q,checkin,4
SVKC_-gIQFkHElZ6bFsE6g,checkin,198
_yZbIA76UR0cIgoq0jM5zQ,checkin,103
b5pTNThgyflxz7K_v1mP_A,checkin,4
3RUAaZUyAf496YVID7bi1w,checkin,25
l2ynPEBj9S_yN9gjg32tBA,checkin,33
IN802r0RXjETAuQh6jS4JQ,checkin,15
AUDuCSWYzzRP3H2w7TxtuQ,checkin,179
y3NuPrPrv9OJi7L0RugtXg,checkin,19
rhmNETrxnZUcCOq--0iWaw,checkin,77
NRS-Snzp3Izblw2OmmlsuQ,checkin,91
Gw5POFxBRoJxN_ZYhk6lgQ,checkin,52
vfCG9DdqkK1rvqw2gT3sLQ,checkin,3
CyZ9PCtYv1hKeyTtWx__aw,checkin,937
DE_11y6_vCmPBlbeYskh-Q,checkin,57
H0S3kzLoL41WUjYe7mnVgw,checkin,36
fqoXYrXSCbv0WwhtZPHA9g,checkin,9
h9PB44171nY0EYL7ugbQrg,checkin,5
4WsTFTH8GgnyFHwrH9nHzA,checkin,211
QMZe84KFyZy0IlCBb1v91A,checkin,26
VsoLWxAIwAsz08Mc2bkyWA,checkin,36
7Qyk427oNM9X_CrgQ1xMCw,checkin,18
n3jucIUCSjIXrKU-ykIb0w,checkin,7
PVooCeYIrp9E2rtrL4R98g,checkin,33
WqPjIMFcT9RTMUumaCvGsw,checkin,29
EBuOgJoDgaYCXbqugPTj6w,checkin,37
UlY2l61fqYgOa1dvogNCRw,checkin,9
yJUsWEt4HQS0GSLd1YqsmA,checkin,6
VTu63fFRaKQV_BgoU8rquw,checkin,7
_FEHNBg9a3cD8_pftIKOmg,checkin,22
D6sriF-ak-e5D_MTsPc3wg,checkin,10
5p3Tqyp19UowO0-dAFvxMw,checkin,50
Bl3C6qvkHOEo18nosLDJDg,checkin,26
xn1iIZmn55JfrpdDJ0TQnQ,checkin,30
nLTTeGZrT2S2xaUISCgrSw,checkin,6
T1jYZFB_7cqdhuvzpxfFWQ,checkin,89
fzpRf9YEyoSYM4MMpiFUbg,checkin,22
B1V_L06BQGf6KaggD3JQbA,checkin,8
Zm9uQ4SYpZzUb3epDMeb7A,checkin,16
tIfl0mu20ScP6Hqy5nF21w,checkin,35
SVI6dJhJCdmp6c-smgQ2dQ,checkin,38
59HuAvV6cPuVqaDL3yoFxA,checkin,42
1xZ7zuLKrcrG65kzlEO66A,checkin,67
_ijt__7caVfMxwLDQyDJnw,checkin,6
LT0AgHTpDifuHSXgyLmJwg,checkin,81
RjQw9mIJPp6QJAOXJhihAw,checkin,4
Nql_cQ0n8ErJzl4qFGJfcQ,checkin,9
5j704vZBOmW88yJLhnCOEA,checkin,125
zwwmnQXk8jhFs4wwU8I4Ow,checkin,91
6DDXjYE9g6KVH0qP_jJiUg,checkin,23
USdRzNk14UdjZWFgBJb0wA,checkin,17
ePP0Eqz8JKSbtdt2phiB4A,checkin,511
ASwN3Ih0Eh1oH0npLbzVjA,checkin,142
udbtIhRXiehLRQoMFKvNXg,checkin,118
Lt9o2RmacVY2L-IWLA8uTg,checkin,125
gpCtDCSXIoQx70cq9itfNA,checkin,116
x_EAlTmVEbNCxeqTXeEJMQ,checkin,624
-6JY1T0w4XETux5kGOj84g,checkin,189
IFwRwGoz4B7glSzA84NWcg,checkin,193
WuCcv_Dyd_1B_1-4jwK7sQ,checkin,639
rT-iPtIXMKj3dTcl87lbOw,checkin,151
vIXUw1cLG84-m8LzOg3f-w,checkin,118
fJ72j9pRjLcRzBA_EhB4-g,checkin,264
S-JGnMWqetTwpZdzP5tDzw,checkin,17
6eOtk-hsb6uz_5FTsb4tkA,checkin,16
4glD2-evDFddHjQaEVpCPQ,checkin,58
HoHRR9pdHehYp2W9iDK6kg,checkin,19
ym9QwkmB5ZKTyj7q5huTDw,checkin,616
BjJHiEjwELsXIXshAgnqUQ,checkin,56
OkPX0a9PUrhr6oNgE_FB_w,checkin,19
3agV-iW8yukcXpbHom3p3Q,checkin,16
QMX1ssofSveU3qhVAKLnXA,checkin,26
XzhsJecsCYj-Wc32zOWqmg,checkin,8
9fxTX1uyyYF4ugx68AG2sg,checkin,41
utyqO_IVBAN8ULZmi52XaA,checkin,16
VYsGg7O1kT_IRWwBn_Hg6w,checkin,11
9XKIFRBT-UTglX3wBGPAAA,checkin,12
4nFqPL-glgDm9v7bZptskQ,checkin,481
Fi5sQxROyTLp5qDuYKz6bQ,checkin,109
JYTbkOJ7tEbmHk67UAaxvg,checkin,27
ZCkgKNFAVHYQNam4I_T5Cw,checkin,7
Hlel9C7zYx7PFru5tOeiAA,checkin,52
SVBFlJtfAiPDLvCbZC6wWw,checkin,74
frnJyUd335JCPDjKHc75OA,checkin,27
xSgactTrgrMqN6bO4_NitA,checkin,27
vKtMsWeAaThimXGo9Ic_Og,checkin,41
I9S-4czHzMVfKejCiAuXag,checkin,39
Dltf_Wkf_gK9k9IHQAa48w,checkin,276
YbtkXw0q6N31wGoumIFIzg,checkin,62
fHovFhbYJcy6y4oosMhM_A,checkin,101
olih4bRJ2DflxZQUU1B-Qw,checkin,10
11MER50CkgrVLeL64v9Okg,checkin,5
Heon0PS3J4RGmMa-VflCuA,checkin,134
FK6qrsEbxZ0uTdho9rIWFQ,checkin,88
sB0yyxeBcVhRxGd-lwR4yg,checkin,12
jbUu0Mtu9QUjyyeOn6RIHw,checkin,28
mpDxBBGywUE6GRRKja3sBA,checkin,931
HzZ3424aEgmElEP06l0KKA,checkin,11
6ICGve6UyGPuLaGrKQBVuw,checkin,37
NTfUFk8GyOLL1uPbEO-pVg,checkin,485
_CFgU43jk6pX1cm_Nc1vHw,checkin,8
qxaoJ2cd7-cvEPTmSgBAyA,checkin,80
e8kqqWU9247Nn5VAF5sDkQ,checkin,91
SjsguOTm7kQ_B3QcfHH-3A,checkin,13
z24h6ZYnZiWjlDTuLXG9jw,checkin,118
WYnveDiSEXLCeNkLZrXibQ,checkin,16
IYNZXcNVXiCVavCrplXPlQ,checkin,95
EwuvZCcVHkICgTbqCEjikA,checkin,96
6SxAOEXHzNjWQMQ9Nnos3A,checkin,93
kAid56AY_laxGYslMdsYJw,checkin,421
QBS7wyalMkUmPFhIBm4MPg,checkin,11
cBoFcjuNaWDQ2MP7GgeSBA,checkin,146
CC9ttbNktyxl9tRHkUG30w,checkin,36
CChwRoYVXA3QZulS8a6xOQ,checkin,395
nRdpk6Azj6CYkqPrH0Nr7A,checkin,220
t5l-H2KdY4MQgLDMENz9WQ,checkin,46
wWTPCZYLaKsDaNGSlao0iw,checkin,20
C9CF7p53Y0L5ErKRhhFhng,checkin,45
7BVCmaxhvXgEpx7J-SQ4QA,checkin,101
g-Q7G5Q2zHb1BqoF8pq-OA,checkin,932
b0QFCPXbG7k_TBexxs9fCQ,checkin,127
-R7uChoaVzwNvPNMT1gOuw,checkin,43
jmzPbvE_02SzTAjwZCTgYA,checkin,369
OJcanoocedzNsx1S7l3A0A,checkin,3
nkNdTqpv1m5GBKx8xrpluw,checkin,51
LUylwiKNsS7_iumytRgAmw,checkin,201
GK6RBUJUBScobbF1oE5iuw,checkin,24
TLrX4FECQDFz-E45TI_9ow,checkin,52
eqA6QOl1VNgPI-_87CwRFQ,checkin,64
7_4OqT_IQbpXlao-4BEyMQ,checkin,12
sW75uX0kxW9b03aFa5upnw,checkin,36
e5J3s-xxs1S6PPHJhldBEA,checkin,138
3rhh2kvu3F45jD_yCxdW6Q,checkin,208
ZBQWSsUXwixFmm3lpegMiA,checkin,372
DjnNu1sWHEJpNBnW7CSdzA,checkin,16
ShPDadyMMhRphFZApeG8-Q,checkin,36
5dn_3KLiTl2vVe8O91pJ6g,checkin,53
XeFNQqz5vVsVIcTjNuXcTw,checkin,114
Zw-sWBbL3Z9zyZ0ri9UT_g,checkin,28
ZUdsjWHZVo38isY-xhLSMQ,checkin,33
qqVmZ3H7j06pcJFaSA4pcg,checkin,31
nGXmyYLv7mS30A0BMyemvw,checkin,6
4-B5ou1FbGVjVEQd3FAoIA,checkin,32
ZEM2xQshu0KC-x8OhGhPdg,checkin,93
QThlnQ7AvzZwXHKD5DjdCw,checkin,212
PowgfhnMrRKscqecHZdLzQ,checkin,5
3hSmumIW-aqMjfmFMW4bew,checkin,9
376PDtBpGi74Os08TvCkhg,checkin,183
1nUhZPE06iQRKI6_z78IjA,checkin,8
G5dIek0rXPTHlqlJpCNmpw,checkin,38
k4LL_I27WNAYFWn_Nf6tlg,checkin,6
2phadFQpAga7PLooU-IaDQ,checkin,19
biNr0NdUU_dPXgWEhGJNZg,checkin,4
JeZRokQJYf6sV_TF7lm9_Q,checkin,60
v96eOvQGYHukDu_UWqNl4A,checkin,26
Yn4cNkvCw6PhM6KISEGpAg,checkin,21
ePogmFFQkAy68Ne0VVUGBg,checkin,7
b856Q36EWKbwbm_XdJER8Q,checkin,23
djUOCI3b88i3pf0uDTk-1Q,checkin,5
Ku9PGxJPWFPotM1wOTVCNA,checkin,86
ATXEtkAUUE1uRquP1M7yGQ,checkin,335
m-XMNHUfuniMD3DR4AC_ig,checkin,10
wpFOZbONc7qUYz6YmBfKuQ,checkin,195
wXkcGMmtsDl_FTr1ac-n_w,checkin,7
mnOTw4P5NaLbzFp2bTsm9g,checkin,17
yu71VZHwtW0PUH3C8GPccw,checkin,7
ytyY71oJ0NvT1ekMSuOdIQ,checkin,4
TtgqkVKV47I_RuVYl-RNJw,checkin,162
85My_HZMg1iyyzOFLGS1bQ,checkin,16
n9iK0s1dKxv5JLi3u1eTkQ,checkin,671
jgC4UuktGhEtCzZzhlE4Dg,checkin,13
-1t3U6osBvqFLHseoCxiIA,checkin,115
_gfsViDMnSmbrxutv2pqAg,checkin,5
6YZ2oV54z160Zrf9QQkcJQ,checkin,17
bLh6WbEakHBiLHUsUAkJnw,checkin,70
v-s4PQagPlKKL2d-ncQF4Q,checkin,79
iYlGqyRNH5UYQABKsDuuDg,checkin,54
f8DYp9K4WGkWJYebxIABfA,checkin,69
1lk-nBvl-mxV2PXLb29xBw,checkin,139
b3u-GK6_xj2fJkinzLk_jQ,checkin,987
M89_KGMzLmdevtAlC_Ufsg,checkin,991
eaqJQP6bp7rQJQt5KqfvxQ,checkin,171
hBscDTusN57Ai0SnkQK8Sg,checkin,205
7z1VvFdttxh23TDaLOrHOA,checkin,16
Ytiiyv0BtcURxRCa4WbP1g,checkin,77
Amr_rTQsbjD4gP08elpNcQ,checkin,105
d4t1qlm-mjhBmDUdboq5Uw,checkin,38
CDH2dyRcJUDPM1xj4AD0lQ,checkin,38
2QzMdxNZdwKo109BMtzvdw,checkin,3
chEG45Z1NFLgsJKFZHiYLg,checkin,19
xgjiar_l39FgBMng4LdBNA,checkin,3
q6liXMxYTMYx7evcgz1eQQ,checkin,37
B5x1E8x6l7Jfic13OJ-BkQ,checkin,11
JgGpBGMAb1Nc2Z5jVIwZMA,checkin,14
TuUqEn9Q7LyuaT03LJ4ArQ,checkin,24
e1FXpFjUZT9yIZRkhrfNvA,checkin,102
godQP1tNTRvpuLUOQlUURQ,checkin,29
L9D9xHVgCo71ZoO1ZBGOsQ,checkin,52
uDoTFFud2mXE3VT1Jt9L5A,checkin,259
24VeElGyFWzFz4DVfMiP5Q,checkin,20
FRYCe6Yc0rPzzloSWSsl1g,checkin,53
MQnNtW1lHS-eid3QNUoUIw,checkin,441
STcLx0y_X89TsC0m2gVgHw,checkin,37
CtB6YHQPIHnuCN4I2dyyoA,checkin,23
EQDq4hZ45hDEHaWn6yuZyg,checkin,34
x6dFuGT0ZedXuYgaJ-Gubw,checkin,24
n2MTry6EWZKwDxxm9-povQ,checkin,33
eNIDbboNe7W_rAnNHoveEA,checkin,151
la1oCfEWDvIG-9IzADLNdg,checkin,38
Vmw4amlubvfDnIpkegvKKw,checkin,167
nuCgH96Tfe6CFXznvmKdhA,checkin,168
MMNBgMQCdwyVoNaHg0h_QA,checkin,660
d9YdjDy3Ae14nBNPjp11xQ,checkin,12
KT9EiMOGpAgFBwVG4GakNg,checkin,18
L1OqlH9UzjBK0js4sKs9cQ,checkin,187
c9D0yUos-jGOZaUv7SgCFw,checkin,36
jmegUHThTotdwyebhW2Eog,checkin,14
oYo5e7TUAYGRdx_0rjohww,checkin,33
l3mzaesyc90rxXt2d4HpTg,checkin,24
8PsQqhrAH5uqJ7HODOmXYg,checkin,81
cibtubYc6gd8T6Y-nPPByw,checkin,97
nhPdxY-jbf-XVQ6Hq6qJPw,checkin,20
Q76FbDBBw4Mm3RZ34cpZfg,checkin,107
tGpSzj-PX3yD5DIbOFhkPg,checkin,14
StSpGJcOK3oFXw93h0jRjg,checkin,70
G3EsKzy3i-CvrEDjZzTV0g,checkin,52
TwwD5FQSe0vk1Ecp89HjEw,checkin,138
jTGQUWGIVvL-aY03C5BEmw,checkin,544
8BOcD4EO-9hhEWps0fXm6g,checkin,3
qyaHAokceoTnzYEwogZwMA,checkin,55
YbqNbrnOEk2T0qIBbTivuQ,checkin,48
CE6TWiZ1hraCilyXIfxu4w,checkin,12
LVbQSxMzqY6ZiV7oRz710Q,checkin,7
sXUMme0o3rS14edjipVN0w,checkin,3
4w9H2wnlJvNybwovZou_Tw,checkin,7
FjSYyID6pInYVsG-vADNzg,checkin,3
kpzkZp0anbXjnIVI1hYpcw,checkin,7
M1JsJtmRFczX7Nfv04JuzA,checkin,10
6Hbeg-L0WxSDk90upmNJZQ,checkin,4
X7VdashktoAExx5ksEBLXQ,checkin,8
1VwNfG5THx80PUMyQB3LEA,checkin,11
ZFMIu3mx0nIU2cmua7jkwg,checkin,16
xLWe6cylMsYl_TtmC9wlXA,checkin,7
nh9UOEccNSNZkCDtTWG_2g,checkin,54
3lr10jxwg-ObDwtCKxEBgA,checkin,120
RjKgADv9_lVtV4xtFjeDDQ,checkin,50
nm6fSZhNrxbf8ZePK_X4fA,checkin,5
OigTHfCur-D8Ne-bV1ngOg,checkin,3
_s26H0beFUVbzsBFkiuXug,checkin,39
i2CtyEZiC_164MdfWjdwsg,checkin,33
rpq5pRzrVPXt9wKm17LV7Q,checkin,52
3Q0QQPnHcJuX1DLCL9G9Cg,checkin,29893
LHO7wa6wKHVjloLAVTlXkA,checkin,54
X-uPUUV7xPiKivsQzJD-wg,checkin,64
-GW-xB_EJd3KGEzAxrgEng,checkin,12
COkT6HcVRY8Ur2nRTYY5wg,checkin,54
MCFxbw9hQYejyvg59T44TA,checkin,79
tbNSGiIKysRn3HE2lEAE7g,checkin,53
t6G02Vr20MCVks8V1P9PMQ,checkin,4
Uo2KWGChc_CBl6XsIvQVlg,checkin,25
QRemAT_hDSsOW6aqqQ8E7g,checkin,10
q52H04woL1Oy1CVrUQu3bg,checkin,11
xopQn_MCE8bSBOyhsj6pVw,checkin,8
xwQZW0571-QzEpQ4OjcC5g,checkin,19
URkv8wB2g6peiTiEaVY0Lg,checkin,7
uAOkzDB-utLw2u-6SNGdlA,checkin,35
P4r-LsB1ldgvlgli40Yu-Q,checkin,46
gR_Xp2i0M5iR-Ht7EipWqg,checkin,31
DIF8m_FrhZnq3QCaZwXSsA,checkin,21
_JGqL8Cyqmph3dZeiLl4tA,checkin,9
crKd3Kf3YYP8znwoMvcA-g,checkin,35
tw3wtf5ou5TcuIvidn3cOQ,checkin,20
J7XRfg3ScS5K7UyM5Te-ng,checkin,56
GVMx0qWOJIJTuVAGeg71UA,checkin,24
qmi1V4nUyXQu7SPflhzRSA,checkin,12
M89wkxqAcXuVMtWh91BIjg,checkin,55
pmQ3aOm4A0wHkmQEzloe5g,checkin,51
giv6uBI98vnyB3rVi0mM6w,checkin,4
76lSMjkrbLxTWeylGZvjhw,checkin,85
diPvh48CJsNW0hsf9981ZA,checkin,31
1AXQja1QV47FGU0Jp0CSxw,checkin,96
xP-6TN10JA_7C6-V1-JOEQ,checkin,75
9Tz4w2tmLmcf2gZnqjMxxw,checkin,8
se7-O8GIXLBdKI0xv2wywQ,checkin,9
6Re0uCzZeFxVUo8R9eqqXw,checkin,14
cpxwd_iFG3Oh1LUMJn0rOQ,checkin,138
rKe_bNOK1VlSbO-A6m0gvw,checkin,4
1Vm9rLnRDxJqdJDaqubIbw,checkin,93
9eg9gDW1uVmyL40MmAQL-Q,checkin,10
UOLNw0-7GjxomFQiHUXisA,checkin,54
zxodsuIjtv3kx8mNa3sptQ,checkin,50
DNr2McGXQLleQkJ0zaCBHQ,checkin,14
4kM-mP7z1nP015R2Tlz1Tw,checkin,63
wtUaFgHGHnopdYh5m-a25Q,checkin,22
hIQRiE3UsYH7UsrsDwJwLA,checkin,367
tOkslXW-xMBrCQKNsnE1rQ,checkin,6
fNOig3UG2jOdlDoWNwHYFw,checkin,37
ON-DoD4En7AdUIXVhTG5hg,checkin,5
WkD7OrSIHLzgOQo9wQHu-A,checkin,232
oo30Xr3fcFmIoD-sQOrZnA,checkin,6
-_SZy-tV0oNRiFgMStMdyA,checkin,6
322Bh3yLkYWYLpzKkKZUqg,checkin,44
CxGK5_GoIhG9798zYPsvfA,checkin,157
ByctOq-Af6lAZxROXkXTXw,checkin,7
siixOX00BhEkUlKg3n06tA,checkin,9
IKUVWL75eSoC71G2fBphmA,checkin,124
Y_OeiGhTm6ZEfZ1UQgM_wA,checkin,375
1I8gEdZk3itKxzIejjG-aQ,checkin,7
jfJiziKWDjk747jUwNy_aw,checkin,93
kv-luwyaJYF3yCk2__-27g,checkin,6
hODaBUYzv0AbApej_bfZ-w,checkin,541
4CPrhBc4Ado90fj7PG6jrA,checkin,348
gfQriEp9aqLZgMhRSU5KJw,checkin,289
1gKBusJMk66ypwEKF0vOAA,checkin,144
k8KP9qHJeYW0-nU7ykLu9w,checkin,63
s-cFWOk9LXXZCrm4lKpjEg,checkin,159
etErOxgYf_AZHfRwmbIkFA,checkin,15
UzMMpUFwJhwUkHOyeXeWsQ,checkin,401
k5xF-YscT6xRaJb85liNXg,checkin,3
4WV-YZWhZRWllHeA_-BRjg,checkin,49
G9U_t5ClPfexHheBdj5V0Q,checkin,10
4dwdYuD4vEBByfVQ--vlVw,checkin,32
8NnFve6QYvTNjrhVc-sepQ,checkin,269
KLYI39LFvsPzS_2-j9qgIA,checkin,71
1h3jthnriS_8MjhCTikVZA,checkin,109
TvHtup0F_Ilkc9Nunc7TNw,checkin,15
BldRwejVG0trXqQOJiQT8w,checkin,8
IzRwj5F_3h0oIC3SIdrOEA,checkin,51
wP1mQ2ehypFtao9zN0ASpw,checkin,6
1MApscjpyygvanCdaesG3g,checkin,26
BOp3jcpYy31M85H1DLnEEw,checkin,346
1Jb1rWethA0w24c8fEd5ew,checkin,7
1X9JUBoLUqkMF7PbYO2Q-g,checkin,439
Lw-01HQDswygHvAZfwkpxA,checkin,127
-TTcDHwNAIeJmCyWN_AtBA,checkin,10
AvVRPaKoiYl1lrP8Voi0Fw,checkin,11
UFvogJEUiLSJwyx2LSz2uQ,checkin,30
90ZdW5Hq-QHKFxLsO3T5FA,checkin,8
dYW2bONI4ctcpc7d-Wk9Vw,checkin,3
j3nqWy30B-663uuc1AbDbQ,checkin,26
KQqkkg5jaxIbdMIG4MJCIw,checkin,112
14YLCwzxdHOCasytJiQPoQ,checkin,4
AL259yRTSk5jQp6C4tjSiA,checkin,15
rByWCBoFuDMUWDM92vOBwg,checkin,14
o9aeTDq7cOkqv_zzPPIMqw,checkin,15
vdYXCHXi1KlnGjeEu9yy2Q,checkin,3
3IDt1SaDYwo6QKKV7gsuyQ,checkin,6
dvRLvL3naAkkQtlTz0iI-Q,checkin,13
I3oqfVYgp9_xCMXnGUsmHg,checkin,67
bUzGnA1XulTefupruxKmHA,checkin,8
gdaFZvWpmWIDri1Fv9PEHA,checkin,9
dNnAhFjYuVAo-tZq5Nov-g,checkin,6
Owf92VOfdcR50P44CjsGLg,checkin,4
hcjvUppdf0lvYnIyjYOi3g,checkin,4
Lom8K4ZK5LIlRe2ZO90s9w,checkin,9
GxlwZ1-ie5LmjppBNDGvzA,checkin,5
lcdAx1xsp-TI4vPIVEzAig,checkin,13
F5DJEqbNveNq8x94XU_Vqw,checkin,5
CESMPxEWnj42f4nTXV3_yw,checkin,28
F-e-sWfVd3eCYll3BP1QFA,checkin,960
-s-OW4Kr9YY3SBmRdpgFdQ,checkin,56
fuFnWpP7-vkcq7LR6E7-aA,checkin,21
eThu9hCL8NOjOxswQ-cFSg,checkin,222
t8Dz2luOZ-4NhT8DPxFdqQ,checkin,136
xr0tU-S2z-X6rCOLMX18sw,checkin,61
hS1ShVIy8qLrRv9VXFFcww,checkin,13
p_HFt0I92MHDNPWvdtyEBA,checkin,211
R2Ej1vlJyZ__BOLF1uMqpw,checkin,30
z4KtKRuuwU6eJAI68ChE-w,checkin,3
RpIDCcLMZQ_PvBEi8rtFpg,checkin,11
zpXvtQ-GB_IMKwHLnJa4Jg,checkin,24
g42cM7kIBsP1o3VBkLtHuQ,checkin,64
KpJeQaB0ca6k1-Wdduokqw,checkin,54
QfkktmltWkPW4yZ87198LQ,checkin,7
0sbPpUIyTpcx90bLRsVx0w,checkin,30
oDEaIbq68RkKu2z_kLeMdw,checkin,4
sN7pP2BVyjIp6sLJgcOfbA,checkin,5
R-ff6qTsHb6HC7wQ2Wl5bg,checkin,12
PkrXY-f6LlPDdWYRj-R7FQ,checkin,7
mD17cvqdGtahSk6hdSCYoA,checkin,47
iw9GICvKqbNjjRGk3JeIeA,checkin,32
mh1le9QGMrZLohAjfheJJg,checkin,27
gERW5IQPZyPz7TQvKus1mg,checkin,13
31IcDxg3P4P2kCjZ3OLCNQ,checkin,4
xI6crvf1e_3et61Kjf-WDw,checkin,6
nxU6e-9vmVFO6cEz_o-tVw,checkin,55
7FZ9597M9LhHXGbBD-0VFg,checkin,56
EF4UNFplUpjEEx9LglIR_g,checkin,10
_rs78wcoHLfcHEgWoRXDYQ,checkin,21
xhg1i3DoJvvTSxtGZ4j5Gw,checkin,8
yPP335kCrxQicRmVlo7lZw,checkin,12
5WeccFfcgqpuHJiWegAclw,checkin,24
pZt38dlsMaoRzSh7-f3f0Q,checkin,13
2iiCazdKZjFYy46FR8iySA,checkin,67
yi6OvInwsGZ6CO0ToFGOHw,checkin,59
27cIh0prWEOO2anhGx2G8A,checkin,9
guh1IT9l-USl0_5naD9zaA,checkin,7
va9aHf7SEIfKLnvOmeavIw,checkin,27
687wG68J1XicP5YzMqKqFQ,checkin,72
_SEXb8Q6KIGAR7VlWBGKmg,checkin,47
d8gwlc_K5AlS378wuJekKw,checkin,9
Khv_fiHqB4JcMkzzz7yd7Q,checkin,63
wBq5l9OnEvDZs48mCgEFgg,checkin,268
H-w8OMEloBosW78_f0f7Hw,checkin,284
6YSHRi2-qYYCiZ1CMXvn7w,checkin,6
I-YxOL_SUAzkn7Yv8G9-Fg,checkin,20
r-pBY6vR_Iu5XhPRvPnquw,checkin,315
xKpBK3ZXF8R_c88JNbgVAg,checkin,45
t719u5GZY0yPX4U7t5whrg,checkin,106
Z5HWuClqy4YZzvVrTRUEuQ,checkin,5
c2RzHxH4DQcH4A-a5FpidQ,checkin,32
CnQpjJ37QT75YA_OAzqgDw,checkin,26
